akt.citace;akt.název.vyhlášený;short_name;core_weak;core_strong;length;valid_from;n_ver;av_ver_life;int_n;ext_n;autonomy_coeff;int_link_dens;ext_link_dens;degree_in;degree_in_mult;degree_out;degree_out_mult;harmonic_centrality_in;harmonic_centrality_out;harmonic_centrality_all;knn_in;knn_out;knn_all;transitivity;page_rank_normal;hub_score;authority_score;betweenness;eigen_centrality;burt_constraint
496/1990 Sb.;Ústavní zákon o navrácení majetku Komunistické strany Československa lidu České a Slovenské Federativní Republiky;Úst. zákon o navrácení majetku KSČ;TRUE;FALSE;24;1990-12-15;1;12054,0000000000000;10;4;0,7142857142857143;0,41666666666666669;0,166666666666666657;0;0;4;4;0,000000000000000;173,0896825396819168;257,561111111113860;NA;37,5000000000000000;141,00000000000000;0,6666666666666666;0,000246952111832855;4,93304811180124e-04;0,00000000000000e+00;0,00000000000000e+00;4,96498695435711e-20;0,2676864213948223
497/1990 Sb.;Ústavní zákon o navrácení majetku Socialistického svazu mládeže lidu České a Slovenské Federativní Republiky;Úst. zákon o navrácení majetku SSM;TRUE;FALSE;20;1990-12-15;1;12054,0000000000000;8;1;0,8888888888888888;0,40000000000000002;0,050000000000000003;0;0;1;1;0,000000000000000;141,7980158730152880;219,112637362637457;NA;33,0000000000000000;104,00000000000000;NA;0,000246952111832855;1,11155786315650e-05;0,00000000000000e+00;0,00000000000000e+00;4,96498695435711e-20;1,0000000000000000
505/1990 Sb.;Zákon o metrologii;Zákon o metrologii;TRUE;TRUE;240;1990-12-17;17;707,2352941176471;36;8;0,8181818181818182;0,14999999999999999;0,033333333333333333;24;62;7;8;201,467893217893248;173,8761904761897767;277,288888888891449;14,758064516129032;29,7500000000000000;43,32857142857143;0,2064516129032258;0,002244211272416409;5,91264811543862e-04;9,07970730363428e-04;1,06601919409767e+03;5,66937231532582e-03;0,1038239795200246
526/1990 Sb.;Zákon o cenách;Zákon o cenách;TRUE;TRUE;194;1990-12-21;22;573,9523809523810;57;18;0,7600000000000000;0,29381443298969073;0,092783505154639179;37;64;15;18;247,137698412700786;187,1063492063491651;305,405555555554599;32,781250000000000;28,7222222222222214;70,41463414634147;0,1598793363499246;0,002847267211128983;1,29556899553863e-03;2,90686793859056e-03;2,25907442074602e+03;2,27773168937841e-02;0,0554783004442762
527/1990 Sb.;Zákon o vynálezech, průmyslových vzorech a zlepšovacích návrzích;Zákon o vynálezech;TRUE;TRUE;390;1990-12-21;13;946,1666666666667;92;35;0,7244094488188977;0,23589743589743589;0,089743589743589744;22;40;12;35;222,555555555556793;174,6440476190469155;279,805555555557930;14,025000000000000;37,8571428571428541;107,31999999999999;0,2014260249554367;0,001252504546113358;3,35182881974625e-03;8,25280880415300e-04;2,17121008439723e+03;3,43550014032829e-03;0,1671078941595698
565/1990 Sb.;Zákon České národní rady o místních poplatcích;Zákon o místních poplatcích;TRUE;TRUE;326;1990-12-28;24;524,0434782608696;33;7;0,8250000000000000;0,10122699386503067;0,021472392638036811;9;10;6;7;211,819841269841788;172,1884920634912248;279,718055555557726;21,600000000000001;44,1428571428571459;103,11764705882354;0,3238095238095238;0,000484363944232003;1,25191716949868e-03;1,77305204050124e-04;3,55511894658182e+02;1,29086359332661e-03;0,1018797536254755
2/1991 Sb.;Zákon o kolektivním vyjednávání;Zákon o kolektivním vyjednávání;TRUE;TRUE;178;1991-01-31;12;1092,9090909090910;42;27;0,6086956521739131;0,23595505617977527;0,151685393258426976;7;11;13;27;183,242063492062357;176,4773809523804005;262,793686868689804;77,363636363636360;54,3703703703703738;164,63157894736841;0,3473684210526315;0,000850337425485398;3,46811002071701e-03;2,84884121762584e-04;3,90382215936427e+02;1,11524272116575e-02;0,1305745516230291
220/1991 Sb.;Zákon České národní rady o České lékařské komoře, České stomatologické komoře a České lékárnické komoře;Zákon o ČLK, ČSK a ČLnK;TRUE;TRUE;189;1991-05-31;6;1983,8402777777778;13;5;0,7222222222222222;0,06878306878306878;0,026455026455026454;11;15;5;5;213,498412698413318;166,1242063492054228;271,638888888891870;39,533333333333331;29,6000000000000014;77,70000000000000;0,2916666666666667;0,000744174111253384;4,74121493942847e-05;4,72298333537917e-04;2,14713491102207e+02;8,91552194294259e-03;0,1063013385182050
282/1991 Sb.;Zákon České národní rady o České inspekci životního prostředí a její působnosti v ochraně lesa;Zákon o České inspekci životního prostředí;TRUE;TRUE;43;1991-07-15;9;1394,8802083333335;2;17;0,1052631578947368;0,04651162790697674;0,395348837209302306;7;7;13;17;185,065115440114340;173,5623015873005954;253,626190476192505;18,000000000000000;26,1176470588235290;55,62500000000000;0,2789473684210526;0,000401175248871903;3,52447801971985e-03;1,69219307657474e-04;1,21504713646738e+03;1,05211755574610e-03;0,1204578582648709
297/1991 Sb.;Zákon o úpravě náhrady za ztrátu na výdělku po skončení pracovní neschopnosti vzniklé pracovním úrazem nebo nemocí z povolání;Zákon o úpravě náhrady za ztrátu na výdělku;TRUE;FALSE;16;1991-07-31;2;5921,5208333333339;4;12;0,2500000000000000;0,25000000000000000;0,750000000000000000;0;0;3;12;0,000000000000000;155,2230158730151572;225,482377344877904;NA;77,9166666666666714;206,16666666666666;1,0000000000000000;0,000246952111832855;6,62513612924179e-04;0,00000000000000e+00;0,00000000000000e+00;4,96498695435711e-20;0,7330679480622843
381/1991 Sb.;Zákon České národní rady o Komoře veterinárních lékařů České republiky;Zákon o KVL;TRUE;TRUE;181;1991-09-30;4;2945,2500000000000;17;8;0,6800000000000000;0,09392265193370165;0,044198895027624308;8;13;4;8;199,857936507936529;136,5464285714283790;247,288034188035709;31,615384615384617;62,3750000000000000;110,23809523809524;0,3181818181818182;0,000553142237359317;1,02755923206090e-03;4,26935658450021e-04;5,21554343022816e+01;3,59825680368100e-03;0,1794670983345144
388/1991 Sb.;Zákon České národní rady o Státním fondu životního prostředí České republiky;Zákon o SFŽP;TRUE;TRUE;82;1991-10-04;13;923,1666666666666;7;13;0,3500000000000000;0,08536585365853659;0,158536585365853661;6;6;10;13;206,986507936508076;188,2634920634922082;284,005555555557237;51,833333333333336;36,4615384615384599;97,21052631578948;0,3333333333333333;0,000473833329988173;3,21802575655885e-03;2,18016274697388e-04;5,75683369119214e+02;2,49785604062246e-03;0,0990152157351235
424/1991 Sb.;Zákon o sdružování v politických stranách a v politických hnutích;Zákon o politických stranách a hnutích;TRUE;TRUE;397;1991-11-01;29;419,6071428571428;114;22;0,8382352941176471;0,28715365239294710;0,055415617128463476;14;20;14;22;210,131746031746417;189,4896825396827467;290,813131313132033;30,250000000000000;29,3636363636363633;67,66666666666667;0,2089947089947090;0,001034336675223987;7,55935124690608e-04;1,86471234946943e-04;5,26513594431999e+02;2,50107618683402e-03;0,0702260451108462
483/1991 Sb.;Zákon České národní rady o České televizi;Zákon o České televizi;TRUE;TRUE;174;1991-11-29;16;773,0638888888889;64;24;0,7272727272727273;0,36781609195402298;0,137931034482758619;10;13;14;24;197,095634920634836;175,8940476190469440;261,627777777780580;37,153846153846153;42,5833333333333357;103,05405405405405;0,2173913043478261;0,000775854481269658;1,37804051569523e-03;2,58721541557732e-04;1,27262465125774e+03;7,06131931219999e-03;0,1236256689263174
484/1991 Sb.;Zákon České národní rady o Českém rozhlasu;Zákon o Českém rozhlasu;TRUE;TRUE;153;1991-11-29;12;1054,1742424242425;44;14;0,7586206896551724;0,28758169934640521;0,091503267973856203;9;13;10;14;196,345634920634808;177,0607142857137717;257,044444444446924;39,000000000000000;44,6428571428571459;105,22222222222223;0,2807017543859649;0,000756147673968158;1,22245735689839e-03;2,87185001114391e-04;6,01370474433611e+02;7,20174333154786e-03;0,1494162568063737
529/1991 Sb.;Zákon o ochraně topografií polovodičových výrobků;Zákon o ochraně topografií polovodičových výrobků;TRUE;TRUE;129;1991-12-20;8;1569,8571428571429;37;29;0,5606060606060606;0,28682170542635660;0,224806201550387608;5;5;5;29;200,348412698412830;167,3273809523799116;260,697853535356387;39,000000000000000;30,9310344827586192;177,35294117647058;0,6222222222222222;0,000426026711046065;2,77155890233816e-03;1,10882558941017e-04;1,04889604187909e+02;1,07885098685449e-03;0,3606814297788136
551/1991 Sb.;Zákon České národní rady o Všeobecné zdravotní pojišťovně České republiky;Zákon o VZP;TRUE;TRUE;243;1991-12-30;32;365,2812500000000;59;20;0,7468354430379747;0,24279835390946503;0,082304526748971193;15;18;6;20;224,040476190477648;164,6563492063483523;285,388888888890278;36,833333333333336;45,7999999999999972;100,63157894736842;0,3904761904761905;0,000919674844686544;1,22084389425158e-03;2,92703216178796e-04;9,36587781453113e+01;6,52432443095323e-03;0,2157877948605792
570/1991 Sb.;Zákon České národní rady o živnostenských úřadech;Zákon o živnostenských úřadech;TRUE;TRUE;63;1991-12-31;10;1168,9000000000001;3;18;0,1428571428571428;0,04761904761904762;0,285714285714285698;15;26;13;18;204,786904761904651;187,6273809523809746;277,788888888891449;8,153846153846153;48,5000000000000000;72,38636363636364;0,1984126984126984;0,000573650872616765;1,14077062373142e-03;1,23015081765117e-02;9,64376240266131e+02;1,72460974247754e-03;0,0706282723738569
126/1992 Sb.;Zákon o ochraně znaku a názvu Červeného kříže a o Československém červeném kříži;Zákon o ochraně znaku a názvu Červeného kříže;TRUE;TRUE;126;1992-04-03;4;3043,6666666666665;11;4;0,7333333333333333;0,08730158730158730;0,031746031746031744;1;1;1;4;174,456060606059623;80,7841269841266865;211,201327838826842;63,000000000000000;72,0000000000000000;306,39999999999998;1,0000000000000000;0,000285774680953722;1,91440382280570e-03;3,77378206999448e-05;0,00000000000000e+00;8,55418375601589e-05;0,6946222201941414
229/1992 Sb.;Zákon o komoditních burzách;Zákon o komoditních burzách;TRUE;TRUE;486;1992-05-29;15;821,8601190476190;177;19;0,9030612244897959;0,36419753086419754;0,039094650205761319;12;16;13;19;218,933333333334417;186,0928571428570990;284,319444444446106;70,750000000000000;34,3684210526315823;119,14285714285714;0,2766666666666667;0,001382975630029192;1,24175805479652e-03;4,02327732728856e-04;2,27586536736669e+02;1,34251700870698e-02;0,0905058497648732
239/1992 Sb.;Zákon České národní rady o Státním fondu kultury České republiky;Zákon o SFK;TRUE;TRUE;99;1992-05-29;8;1543,8630952380952;17;6;0,7391304347826086;0,17171717171717171;0,060606060606060608;2;3;6;6;153,249314574313360;181,0968253968249826;265,555555555558669;27,000000000000000;39,6666666666666643;91,77777777777777;0,2500000000000000;0,000338629040063463;4,16550495006016e-04;9,63317971086960e-05;3,29423266541072e+01;6,66623799642863e-04;0,1403127334477002
257/1992 Sb.;Zákon o soudních poplatcích za řízení u Nejvyššího soudu České a Slovenské Federativní Republiky a u vojenských soudů;Zákon o soudních poplatcích za řízení u NS ČSFR;TRUE;FALSE;83;1992-06-01;2;7244,0000000000000;2;7;0,2222222222222222;0,02409638554216868;0,084337349397590355;0;0;7;7;0,000000000000000;179,2773809523804687;267,088888888891859;NA;28,0000000000000000;100,14285714285714;0,4285714285714286;0,000246952111832855;5,17565869789390e-04;0,00000000000000e+00;0,00000000000000e+00;4,96498695435711e-20;0,1655053956548497
279/1992 Sb.;Zákon České národní rady o některých dalších předpokladech pro výkon některých funkcí obsazovaných ustanovením nebo jmenováním příslušníků Policie České republiky a příslušníků Sboru nápravné výchovy České republiky;Zákon o dalších předpokladech pro výkon funkcí;TRUE;FALSE;98;1992-06-15;7;1643,8630952380952;50;9;0,8474576271186440;0,51020408163265307;0,091836734693877556;0;0;3;9;0,000000000000000;146,5742063492055820;215,533867521367171;NA;23,2222222222222214;52,44444444444444;0,3333333333333333;0,000246952111832855;3,70642321591750e-05;0,00000000000000e+00;0,00000000000000e+00;4,96498695435711e-20;0,4360558713353461
280/1992 Sb.;Zákon České národní rady o resortních, oborových, podnikových a dalších zdravotních pojišťovnách;Zákon o zdravotních pojišťovnách;TRUE;TRUE;409;1992-06-15;34;338,4424019607843;94;35;0,7286821705426356;0,22982885085574573;0,085574572127139370;14;18;10;35;221,050000000001234;167,2575396825386349;272,338888888891859;36,111111111111114;44,7999999999999972;102,98113207547169;0,3188405797101449;0,000897514319653404;2,00267253521973e-03;2,97688889872910e-04;1,56491778782080e+02;6,06419591415241e-03;0,2424203260978211
283/1992 Sb.;Zákon České národní rady o Akademii věd České republiky;Zákon o Akademii věd;TRUE;TRUE;102;1992-06-15;3;3775,6666666666670;2;5;0,2857142857142857;0,01960784313725490;0,049019607843137254;2;3;4;5;161,887734487733809;165,8968253968244824;233,438034188034976;24,666666666666668;39,7999999999999972;84,87500000000000;0,4000000000000000;0,000316465808717453;2,22219292677945e-03;9,05037557094524e-05;5,12740887588799e+00;1,19366348559089e-04;0,3246921356277821
296/1992 Sb.;Zákonné opatření předsednictva Federálního shromáždění o náhradě škod způsobených československým fyzickým osobám vstupem cizích vojsk a pobytem sovětských vojsk na území České a Slovenské Federativní Republiky;Zák. opatření o náhradě škod způsobených sovětskými vojsky;TRUE;FALSE;33;1992-06-23;1;11515,0416666666661;0;2;0,0000000000000000;0,00000000000000000;0,060606060606060608;0;0;1;2;0,000000000000000;109,7262265512275121;167,416399286985495;NA;33,0000000000000000;288,00000000000000;NA;0,000246952111832855;2,37457125920970e-04;0,00000000000000e+00;0,00000000000000e+00;4,96498695435711e-20;1,0000000000000000
301/1992 Sb.;Zákon České národní rady o Hospodářské komoře České republiky a Agrární komoře České republiky;Zákon o HK a AK;TRUE;TRUE;213;1992-06-23;3;3835,6805555555557;5;20;0,2000000000000000;0,02347417840375587;0,093896713615023469;6;7;13;20;192,660353535352868;170,9884920634910088;258,937301587304148;23,571428571428573;49,6499999999999986;124,96296296296296;0,2807017543859649;0,000617344375810483;2,88978537306949e-03;1,30588661677210e-04;2,17801889287025e+02;1,01927783318481e-03;0,1196664568843127
334/1992 Sb.;Zákon České národní rady o ochraně zemědělského půdního fondu;Zákon o ochraně půdního fondu;TRUE;TRUE;411;1992-06-30;25;479,4184027777778;182;45;0,8017621145374449;0,44282238442822386;0,109489051094890516;26;51;20;45;201,655158730158519;177,9499999999992497;269,614285714288997;27,137254901960784;30,5777777777777793;75,53125000000000;0,2135265700483092;0,001704130177454094;4,42314575713395e-03;2,86303347068284e-03;6,63617666690792e+02;2,35957548108140e-02;0,0890183944221240
358/1992 Sb.;Zákon České národní rady o notářích a jejich činnosti (notářský řád);Notářský řád;TRUE;TRUE;1211;1992-07-07;42;273,7083333333333;338;41;0,8918205804749341;0,27910817506193231;0,033856317093311314;45;91;18;41;239,491605616608098;179,8896825396819565;302,643686868686302;45,208791208791212;32,4390243902439011;88,59848484848484;0,1792114695340502;0,006027675687207825;3,68730961612065e-03;1,54955300082488e-03;1,68330115625865e+03;4,19650076118695e-02;0,0611205355039148
359/1992 Sb.;Zákon České národní rady o zeměměřických a katastrálních orgánech;Zákon o zeměměřických a katastrálních orgánech;TRUE;TRUE;111;1992-07-07;12;1029,2727272727273;14;30;0,3181818181818182;0,12612612612612611;0,270270270270270285;5;10;9;30;173,773917748916915;175,8968253968248519;262,671367521370541;22,500000000000000;22,3333333333333321;65,30000000000000;0,2747252747252747;0,000547846541361298;1,29142959585189e-03;2,39050585762980e-04;1,99013780529861e+02;2,14621485926926e-03;0,3233772711032554
360/1992 Sb.;Zákon České národní rady o výkonu povolání autorizovaných architektů a o výkonu povolání autorizovaných inženýrů a techniků činných ve výstavbě (autorizační zákon);Autorizační zákon;TRUE;TRUE;504;1992-07-07;13;958,3368055555555;149;34;0,8142076502732241;0,29563492063492064;0,067460317460317457;22;37;13;34;237,970970695973023;174,1595238095231366;301,793686868686223;56,405405405405403;59,1176470588235290;120,71830985915493;0,2033613445378151;0,001703412945067695;2,59030845351771e-03;7,48217939502811e-03;1,03228244871636e+03;2,28664694960953e-02;0,1315199407600279
478/1992 Sb.;Zákon o užitných vzorech;Zákon o užitných vzorech;TRUE;TRUE;147;1992-10-26;9;1336,2500000000000;32;25;0,5614035087719298;0,21768707482993196;0,170068027210884348;8;9;5;25;204,031746031746366;167,3273809523799116;264,447853535356614;30,222222222222221;32,2800000000000011;163,85294117647058;0,4871794871794872;0,000504398398986369;2,52835748954181e-03;3,39116501151695e-04;1,28568702877559e+02;1,38699757895890e-03;0,3105471129922101
517/1992 Sb.;Zákon České národní rady o České tiskové kanceláři;Zákon o ČTK;TRUE;TRUE;65;1992-11-13;1;11370,0000000000000;9;8;0,5294117647058824;0,13846153846153847;0,123076923076923084;2;3;3;8;187,867460317459404;118,5515873015879578;228,027579365079760;64,333333333333329;61,2500000000000000;220,00000000000000;0,5000000000000000;0,000396280342854737;2,06616525053161e-03;9,08891089113296e-05;0,00000000000000e+00;3,42718041637815e-03;0,3399119591912603
523/1992 Sb.;Zákon České národní rady o daňovém poradenství a Komoře daňových poradců České republiky;Zákon o daňovém poradenství a KDP;TRUE;TRUE;232;1992-11-20;17;699,9973958333333;54;30;0,6428571428571429;0,23275862068965517;0,129310344827586216;18;22;13;30;247,687637362639435;179,8563492063487672;300,460353535352965;63,454545454545453;48,9333333333333300;111,05769230769231;0,3182795698924731;0,001635964868854904;8,89285943518879e-04;6,24361380573478e-04;5,68686253302944e+02;1,37838167684542e-02;0,1226837100901053
539/1992 Sb.;Zákon o puncovnictví a zkoušení drahých kovů (puncovní zákon);Puncovní zákon;TRUE;TRUE;352;1992-12-07;10;1132,4000000000001;84;25;0,7706422018348624;0,23863636363636365;0,071022727272727279;2;18;14;25;131,945941558442399;194,4285714285720417;276,984722222224775;5,000000000000000;57,7999999999999972;90,51162790697674;0,3333333333333333;0,000422849771857214;1,61268892737393e-03;5,76839975326367e-05;5,95000000000000e+02;2,05452080710539e-04;0,2203862018681886
592/1992 Sb.;Zákon České národní rady o pojistném na všeobecné zdravotní pojištění;Zákon o pojistném na všeobecné zdravotní pojištění;TRUE;TRUE;560;1992-12-21;56;205,8545454545454;149;58;0,7198067632850241;0,26607142857142857;0,103571428571428578;19;24;26;58;243,903174603176922;200,7607142857152382;310,505555555553826;50,916666666666664;44,0000000000000000;99,91463414634147;0,2545454545454545;0,001401257949358918;1,89422984527892e-03;4,42329805864962e-04;1,92536914060324e+03;1,39761636217732e-02;0,1094573118462808
593/1992 Sb.;Zákon České národní rady o rezervách pro zjištění základu daně z příjmů;Zákon o rezervách;TRUE;TRUE;229;1992-12-21;33;343,1212121212121;85;27;0,7589285714285714;0,37117903930131002;0,117903930131004364;5;6;10;27;185,768253968252822;172,5396825396817064;270,272222222224968;22,833333333333332;47,3333333333333357;96,81818181818181;0,3714285714285714;0,000406714821182326;1,38620692130268e-03;1,37002446542318e-04;1,22542893441346e+02;1,19084118895721e-03;0,2520527621104589
597/1992 Sb.;Zákon o zrušení Československého rozhlasu, Československé televize a Československé tiskové kanceláře;Zákon o zrušení ČSR, ČST a ČSTK;TRUE;TRUE;16;1992-12-23;1;11332,0000000000000;6;5;0,5454545454545454;0,37500000000000000;0,312500000000000000;1;1;3;5;181,412698412697239;143,8785714285706945;228,909523809524444;71,000000000000000;21,3999999999999986;57,66666666666666;0,1666666666666667;0,000336190774817503;2,02988610374652e-05;3,50524620023332e-05;3,05366683905569e+01;6,80837119755901e-04;0,3368286587837308
